case_id,hotel_id,room_a_index,room_b_index,room_a_name,room_b_name,room_a_features,room_b_features,fuzzy_score,same_category,room_class_both_known,same_room_class,view_both_known,same_view,bed_type_both_known,same_bed_type,bed_config_both_present,same_bed_configuration,occupancy_both_known,same_occupancy,same_single_use,same_balcony,label
hotel_39710695_20260722_193054,39710695,73,158,FAMILY DUPLEX DELUXE SEA VIEW WITH BALCONY,Deluxe City View Room With Balcony,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""city"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",82.75862068965517,0,1,1,1,0,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,241,34,Deluxe Family Duplex With Sea View And Balcony,Deluxe Room With City View And Balcony,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""city"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}",84.84848484848484,0,1,1,1,0,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,241,43,Deluxe Family Duplex With Sea View And Balcony,Deluxe Room with Balcony City View,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""city"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",82.75862068965517,0,1,1,1,0,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,241,158,Deluxe Family Duplex With Sea View And Balcony,Deluxe City View Room With Balcony,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""city"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",82.75862068965517,0,1,1,1,0,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,73,35,FAMILY DUPLEX DELUXE SEA VIEW WITH BALCONY,Deluxe Room With Sea View And Balcony,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}",86.15384615384616,0,1,1,1,1,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,73,47,FAMILY DUPLEX DELUXE SEA VIEW WITH BALCONY,Deluxe Room with Balcony Sea View,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",91.8032786885246,0,1,1,1,1,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,73,130,FAMILY DUPLEX DELUXE SEA VIEW WITH BALCONY,DELUXE SEA VIEW ROOM WITH BALCONY,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",91.8032786885246,0,1,1,1,1,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,73,336,FAMILY DUPLEX DELUXE SEA VIEW WITH BALCONY,Deluxe Room Balcony Sea View,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",90.19607843137254,0,1,1,1,1,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,241,35,Deluxe Family Duplex With Sea View And Balcony,Deluxe Room With Sea View And Balcony,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}",92.7536231884058,0,1,1,1,1,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,241,47,Deluxe Family Duplex With Sea View And Balcony,Deluxe Room with Balcony Sea View,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",91.8032786885246,0,1,1,1,1,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,241,130,Deluxe Family Duplex With Sea View And Balcony,DELUXE SEA VIEW ROOM WITH BALCONY,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",91.8032786885246,0,1,1,1,1,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,241,336,Deluxe Family Duplex With Sea View And Balcony,Deluxe Room Balcony Sea View,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",90.19607843137254,0,1,1,1,1,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,73,44,FAMILY DUPLEX DELUXE SEA VIEW WITH BALCONY,Deluxe Room,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",70.58823529411765,0,1,1,0,0,0,0,0,0,0,0,1,0,0
hotel_39710695_20260722_193054,39710695,73,212,FAMILY DUPLEX DELUXE SEA VIEW WITH BALCONY,Room DELUXE,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",70.58823529411765,0,1,1,0,0,0,0,0,0,0,0,1,0,0
hotel_39710695_20260722_193054,39710695,241,44,Deluxe Family Duplex With Sea View And Balcony,Deluxe Room,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",70.58823529411765,0,1,1,0,0,0,0,0,0,0,0,1,0,0
hotel_39710695_20260722_193054,39710695,241,212,Deluxe Family Duplex With Sea View And Balcony,Room DELUXE,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",70.58823529411765,0,1,1,0,0,0,0,0,0,0,0,1,0,0
hotel_39710695_20260722_193054,39710695,29,50,Deluxe Family Duplex Room with Sea View and Balcony,Deluxe Junior Suite with Balcony,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}","{""category"": ""suite"", ""room_class"": ""deluxe"", ""suite_type"": ""junior"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",74.50980392156863,0,1,1,0,0,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,29,255,Deluxe Family Duplex Room with Sea View and Balcony,JUNIOR SUITE DELUXE WITH BALCONY,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}","{""category"": ""suite"", ""room_class"": ""deluxe"", ""suite_type"": ""junior"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",74.50980392156863,0,1,1,0,0,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,29,70,Deluxe Family Duplex Room with Sea View and Balcony,JUNIOR SUITE DELUXE 2 ROOMS WITH BALCONY,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}","{""category"": ""suite"", ""room_class"": ""deluxe"", ""suite_type"": ""junior"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",70.32967032967034,0,1,1,0,0,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,73,50,FAMILY DUPLEX DELUXE SEA VIEW WITH BALCONY,Deluxe Junior Suite with Balcony,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}","{""category"": ""suite"", ""room_class"": ""deluxe"", ""suite_type"": ""junior"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",74.50980392156863,0,1,1,0,0,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,73,255,FAMILY DUPLEX DELUXE SEA VIEW WITH BALCONY,JUNIOR SUITE DELUXE WITH BALCONY,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}","{""category"": ""suite"", ""room_class"": ""deluxe"", ""suite_type"": ""junior"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",74.50980392156863,0,1,1,0,0,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,73,294,FAMILY DUPLEX DELUXE SEA VIEW WITH BALCONY,DELUXE JUNIOR SUITE DOUBLE WITH BALCONY,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}","{""category"": ""suite"", ""room_class"": ""deluxe"", ""suite_type"": ""junior"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown""}",74.07407407407408,0,1,1,0,0,0,0,0,0,0,0,1,1,0
hotel_39710695_20260722_193054,39710695,241,50,Deluxe Family Duplex With Sea View And Balcony,Deluxe Junior Suite with Balcony,"{""category"": ""family"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""combined""}","{""category"": ""suite"", ""room_class"": ""deluxe"", ""suite_type"": ""junior"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown""}",74.50980392156863,0,1,1,0,0,0,0,0,0,0,0,1,1,0
