case_id,hotel_id,room_a_index,room_b_index,room_a_name,room_b_name,room_a_features,room_b_features,fuzzy_score,ordinary_ratio,token_sort_ratio,character_length_ratio,token_count_ratio,same_category,bedroom_count_both_known,same_bedroom_count,room_class_both_known,same_room_class,view_both_known,same_view,bed_type_both_known,same_bed_type,bed_type_compatible,bed_config_both_present,same_bed_configuration,occupancy_both_known,same_occupancy,both_single_use,single_use_mismatch,both_balcony,balcony_mismatch,both_pool_access,pool_access_mismatch,both_swim_up,swim_up_mismatch,label,actual,probability,predicted,error_type,detected_conflicts
hotel_39962852_20260730_170617,39962852,123,155,"IMPERIAL CLUB, QUEEN BED, PALM VIEW - Half Board","IMPERIAL CLUB, QUEEN BED, PALM VIEW - Full Board","{""category"": ""unknown"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""queen"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""queen"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""unknown"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""queen"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""queen"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",93.97590361445783,93.1818181818182,93.1818181818182,1.0,1.0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.7296980825184569,0,wrong_split,no_detected_conflict
hotel_39962852_20260730_170617,39962852,123,377,"IMPERIAL CLUB, QUEEN BED, PALM VIEW - Half Board","Imperial Club, Queen Bed, Palm View (Double)","{""category"": ""unknown"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""queen"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""queen"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""unknown"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""queen"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""queen"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",90.4109589041096,83.33333333333334,83.33333333333334,0.9090909090909092,0.875,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.5253300991453601,0,wrong_split,no_detected_conflict
hotel_39962852_20260730_170617,39962852,123,644,"IMPERIAL CLUB, QUEEN BED, PALM VIEW - Half Board",Queen Imperial Room Club (Palm View),"{""category"": ""unknown"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""queen"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""queen"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""queen"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""queen"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",92.06349206349206,58.97435897435898,74.35897435897436,0.7727272727272727,0.75,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.3522930630718497,0,wrong_split,category_conflict
hotel_39962852_20260730_170617,39962852,155,377,"IMPERIAL CLUB, QUEEN BED, PALM VIEW - Full Board","Imperial Club, Queen Bed, Palm View (Double)","{""category"": ""unknown"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""queen"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""queen"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""unknown"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""queen"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""queen"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",90.4109589041096,85.71428571428572,85.71428571428572,0.9090909090909092,0.875,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.5769976835377393,0,wrong_split,no_detected_conflict
hotel_39962852_20260730_170617,39962852,155,644,"IMPERIAL CLUB, QUEEN BED, PALM VIEW - Full Board",Queen Imperial Room Club (Palm View),"{""category"": ""unknown"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""queen"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""queen"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""queen"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""queen"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",92.06349206349206,58.97435897435898,74.35897435897436,0.7727272727272727,0.75,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.3522930630718497,0,wrong_split,category_conflict
hotel_39962852_20260730_170617,39962852,377,644,"Imperial Club, Queen Bed, Palm View (Double)",Queen Imperial Room Club (Palm View),"{""category"": ""unknown"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""queen"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""queen"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""queen"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""queen"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",92.06349206349206,62.16216216216216,78.37837837837837,0.85,0.8571428571428571,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.422564495753415,0,wrong_split,category_conflict
hotel_39962852_20260730_170617,39962852,644,645,Queen Imperial Room Club (Palm View),Queen Imperial Room Club (Palm View),"{""category"": ""room"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""queen"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""queen"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""queen"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""queen"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",100.0,100.0,100.0,1.0,1.0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.8486259614228492,0,wrong_split,no_detected_conflict
hotel_39962852_20260730_170617,39962852,620,409,King Room (Palm View),Double room King Size Bed,"{""category"": ""room"", ""room_class"": ""unknown"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""king"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""king"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""unknown"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""king"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""king"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",64.28571428571428,40.90909090909091,54.54545454545454,0.76,0.8,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.1131916226159871,0,wrong_split,no_detected_conflict
hotel_39962852_20260730_170617,39962852,191,185,1 Bedroom Skyline Suite,1 BEDROOM REGAL SUITE,"{""category"": ""suite"", ""room_class"": ""unknown"", ""suite_type"": ""unknown"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": 1, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""suite"", ""room_class"": ""unknown"", ""suite_type"": ""unknown"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": 1, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",83.33333333333333,77.27272727272727,77.27272727272727,0.9130434782608696,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938629277241801,1,wrong_merge,no_detected_conflict
hotel_39962852_20260730_170617,39962852,20,254,Skyline Suite,2 B/R Skyline Suite,"{""category"": ""suite"", ""room_class"": ""unknown"", ""suite_type"": ""unknown"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""suite"", ""room_class"": ""unknown"", ""suite_type"": ""unknown"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",100.0,81.25,81.25,0.6842105263157895,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9263132349805878,1,wrong_merge,no_detected_conflict
hotel_39962852_20260730_170617,39962852,95,254,"SKYLINE, SUITE - Breakfast",2 B/R Skyline Suite,"{""category"": ""suite"", ""room_class"": ""unknown"", ""suite_type"": ""unknown"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""suite"", ""room_class"": ""unknown"", ""suite_type"": ""unknown"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",100.0,81.25,81.25,0.6842105263157895,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9263132349805878,1,wrong_merge,no_detected_conflict
hotel_39962852_20260730_170617,39962852,127,137,"SKYLINE, SUITE - Half Board","2 BEDROOMS, SKYLINE, SUITE - Half Board","{""category"": ""suite"", ""room_class"": ""unknown"", ""suite_type"": ""unknown"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""suite"", ""room_class"": ""unknown"", ""suite_type"": ""unknown"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": 2, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",100.0,81.35593220338984,81.35593220338984,0.6857142857142857,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9181906545673284,1,wrong_merge,no_detected_conflict
hotel_39962852_20260730_170617,39962852,160,169,"SKYLINE, SUITE - Full Board","2 BEDROOMS, SKYLINE, SUITE - Full Board","{""category"": ""suite"", ""room_class"": ""unknown"", ""suite_type"": ""unknown"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""suite"", ""room_class"": ""unknown"", ""suite_type"": ""unknown"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": 2, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",100.0,81.35593220338984,81.35593220338984,0.6857142857142857,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9181906545673284,1,wrong_merge,no_detected_conflict
hotel_39962852_20260730_170617,39962852,264,254,1 B/R Skyline Suite,2 B/R Skyline Suite,"{""category"": ""suite"", ""room_class"": ""unknown"", ""suite_type"": ""unknown"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""suite"", ""room_class"": ""unknown"", ""suite_type"": ""unknown"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",94.73684210526316,94.73684210526316,94.73684210526316,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9659692575031892,1,wrong_merge,no_detected_conflict
hotel_39962852_20260730_170617,39962852,25,33,2 Bedroom Family Room,2 Bedroom Family Club Room,"{""category"": ""room"", ""room_class"": ""unknown"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": 2, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": 2, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",100.0,89.36170212765957,89.36170212765957,0.8076923076923077,0.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9857860009310684,1,wrong_merge,no_detected_conflict
hotel_39962852_20260730_170617,39962852,25,101,2 Bedroom Family Room,"2 BEDROOMS, CLUB, FAMILY - Breakfast","{""category"": ""room"", ""room_class"": ""unknown"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": 2, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""unknown"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": 2, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",79.06976744186046,74.4186046511628,74.4186046511628,0.9545454545454546,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931249441616658,1,wrong_merge,category_conflict
hotel_39962852_20260730_170617,39962852,25,612,2 Bedroom Family Room,Two Bedroom Family Club Room (Max 6),"{""category"": ""room"", ""room_class"": ""unknown"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": 2, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": 2, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",95.0,81.63265306122449,77.55102040816327,0.75,0.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588541411162306,1,wrong_merge,no_detected_conflict
hotel_39962852_20260730_170617,39962852,25,660,2 Bedroom Family Room,2 Bedroom Club FamilyRoom,"{""category"": ""room"", ""room_class"": ""unknown"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": false, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": 2, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""unknown"", ""room_class"": ""club"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""club_access"": true, ""view"": ""unknown"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": 2, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",86.95652173913044,86.95652173913044,86.95652173913044,0.84,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979605753452789,1,wrong_merge,category_conflict
